episodio,resultado,vitorias,derrotas,empates
41548,Empate,20949,4873,15726
41549,Vitoria,20950,4873,15726
41550,Vitoria,20951,4873,15726
41551,Vitoria,20952,4873,15726
41552,Vitoria,20953,4873,15726
41553,Vitoria,20954,4873,15726
41554,Empate,20954,4873,15727
41555,Vitoria,20955,4873,15727
41556,Vitoria,20956,4873,15727
41557,Vitoria,20957,4873,15727
41558,Vitoria,20958,4873,15727
41559,Empate,20958,4873,15728
41560,Vitoria,20959,4873,15728
41561,Vitoria,20960,4873,15728
41562,Empate,20960,4873,15729
41563,Vitoria,20961,4873,15729
41564,Vitoria,20962,4873,15729
41565,Vitoria,20963,4873,15729
41566,Derrota,20963,4874,15729
41567,Vitoria,20964,4874,15729
41568,Empate,20964,4874,15730
41569,Vitoria,20965,4874,15730
41570,Vitoria,20966,4874,15730
41571,Vitoria,20967,4874,15730
41572,Vitoria,20968,4874,15730
41573,Vitoria,20969,4874,15730
41574,Vitoria,20970,4874,15730
41575,Vitoria,20971,4874,15730
41576,Empate,20971,4874,15731
41577,Vitoria,20972,4874,15731
41578,Empate,20972,4874,15732
41579,Vitoria,20973,4874,15732
41580,Empate,20973,4874,15733
41581,Vitoria,20974,4874,15733
41582,Empate,20974,4874,15734
41583,Empate,20974,4874,15735
41584,Vitoria,20975,4874,15735
41585,Empate,20975,4874,15736
41586,Vitoria,20976,4874,15736
41587,Vitoria,20977,4874,15736
41588,Vitoria,20978,4874,15736
41589,Vitoria,20979,4874,15736
41590,Vitoria,20980,4874,15736
41591,Vitoria,20981,4874,15736
41592,Empate,20981,4874,15737
41593,Vitoria,20982,4874,15737
41594,Empate,20982,4874,15738
41595,Vitoria,20983,4874,15738
41596,Empate,20983,4874,15739
41597,Vitoria,20984,4874,15739
41598,Empate,20984,4874,15740
41599,Vitoria,20985,4874,15740
41600,Empate,20985,4874,15741
41601,Vitoria,20986,4874,15741
41602,Empate,20986,4874,15742
41603,Vitoria,20987,4874,15742
41604,Vitoria,20988,4874,15742
41605,Vitoria,20989,4874,15742
41606,Empate,20989,4874,15743
41607,Vitoria,20990,4874,15743
41608,Empate,20990,4874,15744
41609,Vitoria,20991,4874,15744
41610,Empate,20991,4874,15745
41611,Vitoria,20992,4874,15745
41612,Empate,20992,4874,15746
41613,Vitoria,20993,4874,15746
41614,Derrota,20993,4875,15746
41615,Vitoria,20994,4875,15746
41616,Empate,20994,4875,15747
41617,Vitoria,20995,4875,15747
41618,Vitoria,20996,4875,15747
41619,Vitoria,20997,4875,15747
41620,Vitoria,20998,4875,15747
41621,Vitoria,20999,4875,15747
41622,Empate,20999,4875,15748
41623,Vitoria,21000,4875,15748
41624,Vitoria,21001,4875,15748
41625,Vitoria,21002,4875,15748
41626,Vitoria,21003,4875,15748
41627,Vitoria,21004,4875,15748
41628,Empate,21004,4875,15749
41629,Empate,21004,4875,15750
41630,Vitoria,21005,4875,15750
41631,Vitoria,21006,4875,15750
41632,Vitoria,21007,4875,15750
41633,Vitoria,21008,4875,15750
41634,Empate,21008,4875,15751
41635,Vitoria,21009,4875,15751
41636,Empate,21009,4875,15752
41637,Empate,21009,4875,15753
41638,Vitoria,21010,4875,15753
41639,Vitoria,21011,4875,15753
41640,Empate,21011,4875,15754
41641,Vitoria,21012,4875,15754
41642,Empate,21012,4875,15755
41643,Vitoria,21013,4875,15755
41644,Empate,21013,4875,15756
41645,Vitoria,21014,4875,15756
41646,Vitoria,21015,4875,15756
41647,Vitoria,21016,4875,15756
41648,Empate,21016,4875,15757
41649,Vitoria,21017,4875,15757
41650,Empate,21017,4875,15758
41651,Vitoria,21018,4875,15758
41652,Derrota,21018,4876,15758
41653,Vitoria,21019,4876,15758
41654,Empate,21019,4876,15759
41655,Vitoria,21020,4876,15759
41656,Vitoria,21021,4876,15759
41657,Vitoria,21022,4876,15759
41658,Empate,21022,4876,15760
41659,Vitoria,21023,4876,15760
41660,Vitoria,21024,4876,15760
41661,Derrota,21024,4877,15760
41662,Empate,21024,4877,15761
41663,Derrota,21024,4878,15761
41664,Vitoria,21025,4878,15761
41665,Vitoria,21026,4878,15761
41666,Vitoria,21027,4878,15761
41667,Empate,21027,4878,15762
41668,Vitoria,21028,4878,15762
41669,Derrota,21028,4879,15762
41670,Empate,21028,4879,15763
41671,Vitoria,21029,4879,15763
41672,Empate,21029,4879,15764
41673,Derrota,21029,4880,15764
41674,Derrota,21029,4881,15764
41675,Vitoria,21030,4881,15764
41676,Empate,21030,4881,15765
41677,Vitoria,21031,4881,15765
41678,Vitoria,21032,4881,15765
41679,Vitoria,21033,4881,15765
41680,Empate,21033,4881,15766
41681,Vitoria,21034,4881,15766
41682,Empate,21034,4881,15767
41683,Vitoria,21035,4881,15767
41684,Empate,21035,4881,15768
41685,Vitoria,21036,4881,15768
41686,Vitoria,21037,4881,15768
41687,Vitoria,21038,4881,15768
41688,Vitoria,21039,4881,15768
41689,Vitoria,21040,4881,15768
41690,Empate,21040,4881,15769
41691,Derrota,21040,4882,15769
41692,Empate,21040,4882,15770
41693,Vitoria,21041,4882,15770
41694,Vitoria,21042,4882,15770
41695,Derrota,21042,4883,15770
41696,Empate,21042,4883,15771
41697,Vitoria,21043,4883,15771
41698,Empate,21043,4883,15772
41699,Vitoria,21044,4883,15772
41700,Empate,21044,4883,15773
41701,Vitoria,21045,4883,15773
41702,Vitoria,21046,4883,15773
41703,Vitoria,21047,4883,15773
41704,Vitoria,21048,4883,15773
41705,Vitoria,21049,4883,15773
41706,Empate,21049,4883,15774
41707,Empate,21049,4883,15775
41708,Empate,21049,4883,15776
41709,Vitoria,21050,4883,15776
41710,Empate,21050,4883,15777
41711,Vitoria,21051,4883,15777
41712,Empate,21051,4883,15778
41713,Empate,21051,4883,15779
41714,Vitoria,21052,4883,15779
41715,Vitoria,21053,4883,15779
41716,Vitoria,21054,4883,15779
41717,Empate,21054,4883,15780
41718,Vitoria,21055,4883,15780
41719,Vitoria,21056,4883,15780
41720,Empate,21056,4883,15781
41721,Derrota,21056,4884,15781
41722,Empate,21056,4884,15782
41723,Vitoria,21057,4884,15782
41724,Derrota,21057,4885,15782
41725,Vitoria,21058,4885,15782
41726,Empate,21058,4885,15783
41727,Vitoria,21059,4885,15783
41728,Empate,21059,4885,15784
41729,Vitoria,21060,4885,15784
41730,Vitoria,21061,4885,15784
41731,Empate,21061,4885,15785
41732,Empate,21061,4885,15786
41733,Vitoria,21062,4885,15786
41734,Empate,21062,4885,15787
41735,Vitoria,21063,4885,15787
41736,Derrota,21063,4886,15787
41737,Vitoria,21064,4886,15787
41738,Vitoria,21065,4886,15787
41739,Vitoria,21066,4886,15787
41740,Empate,21066,4886,15788
41741,Vitoria,21067,4886,15788
41742,Empate,21067,4886,15789
41743,Empate,21067,4886,15790
41744,Vitoria,21068,4886,15790
41745,Vitoria,21069,4886,15790
41746,Empate,21069,4886,15791
41747,Vitoria,21070,4886,15791
41748,Empate,21070,4886,15792
41749,Empate,21070,4886,15793
41750,Empate,21070,4886,15794
41751,Vitoria,21071,4886,15794
41752,Vitoria,21072,4886,15794
41753,Vitoria,21073,4886,15794
41754,Empate,21073,4886,15795
41755,Vitoria,21074,4886,15795
41756,Vitoria,21075,4886,15795
41757,Vitoria,21076,4886,15795
41758,Derrota,21076,4887,15795
41759,Vitoria,21077,4887,15795
41760,Vitoria,21078,4887,15795
41761,Empate,21078,4887,15796
41762,Vitoria,21079,4887,15796
41763,Empate,21079,4887,15797
41764,Empate,21079,4887,15798
41765,Derrota,21079,4888,15798
41766,Empate,21079,4888,15799
41767,Vitoria,21080,4888,15799
41768,Empate,21080,4888,15800
41769,Vitoria,21081,4888,15800
41770,Derrota,21081,4889,15800
41771,Vitoria,21082,4889,15800
41772,Vitoria,21083,4889,15800
41773,Vitoria,21084,4889,15800
41774,Vitoria,21085,4889,15800
41775,Vitoria,21086,4889,15800
41776,Empate,21086,4889,15801
41777,Vitoria,21087,4889,15801
41778,Vitoria,21088,4889,15801
41779,Vitoria,21089,4889,15801
41780,Empate,21089,4889,15802
41781,Vitoria,21090,4889,15802
41782,Empate,21090,4889,15803
41783,Vitoria,21091,4889,15803
41784,Vitoria,21092,4889,15803
41785,Vitoria,21093,4889,15803
41786,Derrota,21093,4890,15803
41787,Vitoria,21094,4890,15803
41788,Empate,21094,4890,15804
41789,Vitoria,21095,4890,15804
41790,Vitoria,21096,4890,15804
41791,Empate,21096,4890,15805
41792,Vitoria,21097,4890,15805
41793,Vitoria,21098,4890,15805
41794,Empate,21098,4890,15806
41795,Empate,21098,4890,15807
41796,Empate,21098,4890,15808
41797,Vitoria,21099,4890,15808
41798,Vitoria,21100,4890,15808
41799,Vitoria,21101,4890,15808
41800,Empate,21101,4890,15809
41801,Vitoria,21102,4890,15809
41802,Empate,21102,4890,15810
41803,Vitoria,21103,4890,15810
41804,Vitoria,21104,4890,15810
41805,Vitoria,21105,4890,15810
41806,Vitoria,21106,4890,15810
41807,Empate,21106,4890,15811
41808,Vitoria,21107,4890,15811
41809,Vitoria,21108,4890,15811
41810,Empate,21108,4890,15812
41811,Derrota,21108,4891,15812
41812,Empate,21108,4891,15813
41813,Derrota,21108,4892,15813
41814,Vitoria,21109,4892,15813
41815,Empate,21109,4892,15814
41816,Empate,21109,4892,15815
41817,Vitoria,21110,4892,15815
41818,Derrota,21110,4893,15815
41819,Vitoria,21111,4893,15815
41820,Empate,21111,4893,15816
41821,Vitoria,21112,4893,15816
41822,Empate,21112,4893,15817
41823,Vitoria,21113,4893,15817
41824,Vitoria,21114,4893,15817
41825,Empate,21114,4893,15818
41826,Empate,21114,4893,15819
41827,Vitoria,21115,4893,15819
41828,Empate,21115,4893,15820
41829,Vitoria,21116,4893,15820
41830,Vitoria,21117,4893,15820
41831,Vitoria,21118,4893,15820
41832,Empate,21118,4893,15821
41833,Vitoria,21119,4893,15821
41834,Vitoria,21120,4893,15821
41835,Vitoria,21121,4893,15821
41836,Empate,21121,4893,15822
41837,Vitoria,21122,4893,15822
41838,Empate,21122,4893,15823
41839,Vitoria,21123,4893,15823
41840,Empate,21123,4893,15824
41841,Empate,21123,4893,15825
41842,Vitoria,21124,4893,15825
41843,Vitoria,21125,4893,15825
41844,Empate,21125,4893,15826
41845,Vitoria,21126,4893,15826
41846,Derrota,21126,4894,15826
41847,Vitoria,21127,4894,15826
41848,Vitoria,21128,4894,15826
41849,Empate,21128,4894,15827
41850,Vitoria,21129,4894,15827
41851,Derrota,21129,4895,15827
41852,Empate,21129,4895,15828
41853,Vitoria,21130,4895,15828
41854,Empate,21130,4895,15829
41855,Vitoria,21131,4895,15829
41856,Empate,21131,4895,15830
41857,Vitoria,21132,4895,15830
41858,Empate,21132,4895,15831
41859,Vitoria,21133,4895,15831
41860,Empate,21133,4895,15832
41861,Vitoria,21134,4895,15832
41862,Vitoria,21135,4895,15832
41863,Empate,21135,4895,15833
41864,Empate,21135,4895,15834
41865,Vitoria,21136,4895,15834
41866,Empate,21136,4895,15835
41867,Vitoria,21137,4895,15835
41868,Empate,21137,4895,15836
41869,Vitoria,21138,4895,15836
41870,Empate,21138,4895,15837
41871,Vitoria,21139,4895,15837
41872,Empate,21139,4895,15838
41873,Vitoria,21140,4895,15838
41874,Vitoria,21141,4895,15838
41875,Vitoria,21142,4895,15838
41876,Empate,21142,4895,15839
41877,Vitoria,21143,4895,15839
41878,Empate,21143,4895,15840
41879,Vitoria,21144,4895,15840
41880,Vitoria,21145,4895,15840
41881,Vitoria,21146,4895,15840
41882,Empate,21146,4895,15841
41883,Vitoria,21147,4895,15841
41884,Empate,21147,4895,15842
41885,Vitoria,21148,4895,15842
41886,Empate,21148,4895,15843
41887,Vitoria,21149,4895,15843
41888,Empate,21149,4895,15844
41889,Vitoria,21150,4895,15844
41890,Vitoria,21151,4895,15844
41891,Vitoria,21152,4895,15844
41892,Empate,21152,4895,15845
41893,Vitoria,21153,4895,15845
41894,Empate,21153,4895,15846
41895,Vitoria,21154,4895,15846
41896,Empate,21154,4895,15847
41897,Vitoria,21155,4895,15847
41898,Vitoria,21156,4895,15847
41899,Vitoria,21157,4895,15847
41900,Empate,21157,4895,15848
41901,Vitoria,21158,4895,15848
41902,Vitoria,21159,4895,15848
41903,Vitoria,21160,4895,15848
41904,Empate,21160,4895,15849
41905,Vitoria,21161,4895,15849
41906,Empate,21161,4895,15850
41907,Vitoria,21162,4895,15850
41908,Empate,21162,4895,15851
41909,Empate,21162,4895,15852
41910,Derrota,21162,4896,15852
41911,Vitoria,21163,4896,15852
41912,Empate,21163,4896,15853
41913,Vitoria,21164,4896,15853
41914,Vitoria,21165,4896,15853
41915,Vitoria,21166,4896,15853
41916,Empate,21166,4896,15854
41917,Vitoria,21167,4896,15854
41918,Empate,21167,4896,15855
41919,Vitoria,21168,4896,15855
41920,Vitoria,21169,4896,15855
41921,Vitoria,21170,4896,15855
41922,Vitoria,21171,4896,15855
41923,Derrota,21171,4897,15855
41924,Empate,21171,4897,15856
41925,Vitoria,21172,4897,15856
41926,Derrota,21172,4898,15856
41927,Vitoria,21173,4898,15856
41928,Empate,21173,4898,15857
41929,Empate,21173,4898,15858
41930,Empate,21173,4898,15859
41931,Vitoria,21174,4898,15859
41932,Empate,21174,4898,15860
41933,Vitoria,21175,4898,15860
41934,Empate,21175,4898,15861
41935,Vitoria,21176,4898,15861
41936,Vitoria,21177,4898,15861
41937,Vitoria,21178,4898,15861
41938,Empate,21178,4898,15862
41939,Vitoria,21179,4898,15862
41940,Vitoria,21180,4898,15862
41941,Vitoria,21181,4898,15862
41942,Empate,21181,4898,15863
41943,Vitoria,21182,4898,15863
41944,Vitoria,21183,4898,15863
41945,Vitoria,21184,4898,15863
41946,Vitoria,21185,4898,15863
41947,Vitoria,21186,4898,15863
41948,Vitoria,21187,4898,15863
41949,Vitoria,21188,4898,15863
41950,Empate,21188,4898,15864
41951,Vitoria,21189,4898,15864
41952,Empate,21189,4898,15865
41953,Derrota,21189,4899,15865
41954,Derrota,21189,4900,15865
41955,Vitoria,21190,4900,15865
41956,Derrota,21190,4901,15865
41957,Vitoria,21191,4901,15865
41958,Vitoria,21192,4901,15865
41959,Vitoria,21193,4901,15865
41960,Empate,21193,4901,15866
41961,Vitoria,21194,4901,15866
41962,Empate,21194,4901,15867
41963,Vitoria,21195,4901,15867
41964,Derrota,21195,4902,15867
41965,Vitoria,21196,4902,15867
41966,Vitoria,21197,4902,15867
41967,Vitoria,21198,4902,15867
41968,Empate,21198,4902,15868
41969,Vitoria,21199,4902,15868
41970,Vitoria,21200,4902,15868
41971,Empate,21200,4902,15869
41972,Vitoria,21201,4902,15869
41973,Empate,21201,4902,15870
41974,Vitoria,21202,4902,15870
41975,Vitoria,21203,4902,15870
41976,Empate,21203,4902,15871
41977,Derrota,21203,4903,15871
41978,Empate,21203,4903,15872
41979,Vitoria,21204,4903,15872
41980,Empate,21204,4903,15873
41981,Empate,21204,4903,15874
41982,Vitoria,21205,4903,15874
41983,Vitoria,21206,4903,15874
41984,Vitoria,21207,4903,15874
41985,Empate,21207,4903,15875
41986,Empate,21207,4903,15876
41987,Vitoria,21208,4903,15876
41988,Vitoria,21209,4903,15876
41989,Vitoria,21210,4903,15876
41990,Empate,21210,4903,15877
41991,Vitoria,21211,4903,15877
41992,Empate,21211,4903,15878
41993,Vitoria,21212,4903,15878
41994,Empate,21212,4903,15879
41995,Vitoria,21213,4903,15879
41996,Empate,21213,4903,15880
41997,Vitoria,21214,4903,15880
41998,Empate,21214,4903,15881
41999,Empate,21214,4903,15882
42000,Empate,21214,4903,15883
42001,Vitoria,21215,4903,15883
42002,Empate,21215,4903,15884
42003,Vitoria,21216,4903,15884
42004,Empate,21216,4903,15885
42005,Vitoria,21217,4903,15885
42006,Vitoria,21218,4903,15885
42007,Vitoria,21219,4903,15885
42008,Empate,21219,4903,15886
42009,Vitoria,21220,4903,15886
42010,Empate,21220,4903,15887
42011,Vitoria,21221,4903,15887
42012,Derrota,21221,4904,15887
42013,Vitoria,21222,4904,15887
42014,Empate,21222,4904,15888
42015,Vitoria,21223,4904,15888
42016,Vitoria,21224,4904,15888
42017,Vitoria,21225,4904,15888
42018,Empate,21225,4904,15889
42019,Vitoria,21226,4904,15889
42020,Vitoria,21227,4904,15889
42021,Vitoria,21228,4904,15889
42022,Empate,21228,4904,15890
42023,Vitoria,21229,4904,15890
42024,Empate,21229,4904,15891
42025,Vitoria,21230,4904,15891
42026,Empate,21230,4904,15892
42027,Derrota,21230,4905,15892
42028,Empate,21230,4905,15893
42029,Vitoria,21231,4905,15893
42030,Vitoria,21232,4905,15893
42031,Vitoria,21233,4905,15893
42032,Empate,21233,4905,15894
42033,Vitoria,21234,4905,15894
42034,Derrota,21234,4906,15894
42035,Empate,21234,4906,15895
42036,Derrota,21234,4907,15895
42037,Vitoria,21235,4907,15895
42038,Empate,21235,4907,15896
42039,Vitoria,21236,4907,15896
42040,Empate,21236,4907,15897
42041,Vitoria,21237,4907,15897
42042,Vitoria,21238,4907,15897
42043,Vitoria,21239,4907,15897
42044,Vitoria,21240,4907,15897
42045,Vitoria,21241,4907,15897
42046,Vitoria,21242,4907,15897
42047,Vitoria,21243,4907,15897
42048,Vitoria,21244,4907,15897
42049,Vitoria,21245,4907,15897
42050,Empate,21245,4907,15898
42051,Vitoria,21246,4907,15898
42052,Vitoria,21247,4907,15898
42053,Vitoria,21248,4907,15898
42054,Empate,21248,4907,15899
42055,Vitoria,21249,4907,15899
42056,Empate,21249,4907,15900
42057,Vitoria,21250,4907,15900
42058,Derrota,21250,4908,15900
42059,Vitoria,21251,4908,15900
42060,Vitoria,21252,4908,15900
42061,Vitoria,21253,4908,15900
42062,Empate,21253,4908,15901
42063,Vitoria,21254,4908,15901
42064,Vitoria,21255,4908,15901
42065,Vitoria,21256,4908,15901
42066,Vitoria,21257,4908,15901
42067,Vitoria,21258,4908,15901
42068,Vitoria,21259,4908,15901
42069,Vitoria,21260,4908,15901
42070,Vitoria,21261,4908,15901
42071,Vitoria,21262,4908,15901
42072,Vitoria,21263,4908,15901
42073,Vitoria,21264,4908,15901
42074,Empate,21264,4908,15902
42075,Vitoria,21265,4908,15902
42076,Derrota,21265,4909,15902
42077,Vitoria,21266,4909,15902
42078,Empate,21266,4909,15903
42079,Vitoria,21267,4909,15903
42080,Vitoria,21268,4909,15903
42081,Vitoria,21269,4909,15903
42082,Vitoria,21270,4909,15903
42083,Vitoria,21271,4909,15903
42084,Empate,21271,4909,15904
42085,Vitoria,21272,4909,15904
42086,Derrota,21272,4910,15904
42087,Vitoria,21273,4910,15904
42088,Empate,21273,4910,15905
42089,Vitoria,21274,4910,15905
42090,Empate,21274,4910,15906
42091,Vitoria,21275,4910,15906
42092,Empate,21275,4910,15907
42093,Vitoria,21276,4910,15907
42094,Vitoria,21277,4910,15907
42095,Vitoria,21278,4910,15907
42096,Derrota,21278,4911,15907
42097,Vitoria,21279,4911,15907
42098,Vitoria,21280,4911,15907
42099,Empate,21280,4911,15908
42100,Empate,21280,4911,15909
42101,Vitoria,21281,4911,15909
42102,Empate,21281,4911,15910
42103,Vitoria,21282,4911,15910
42104,Empate,21282,4911,15911
42105,Vitoria,21283,4911,15911
42106,Vitoria,21284,4911,15911
42107,Vitoria,21285,4911,15911
42108,Empate,21285,4911,15912
42109,Vitoria,21286,4911,15912
42110,Empate,21286,4911,15913
42111,Vitoria,21287,4911,15913
42112,Empate,21287,4911,15914
42113,Vitoria,21288,4911,15914
42114,Empate,21288,4911,15915
42115,Vitoria,21289,4911,15915
42116,Empate,21289,4911,15916
42117,Vitoria,21290,4911,15916
42118,Empate,21290,4911,15917
42119,Vitoria,21291,4911,15917
42120,Empate,21291,4911,15918
42121,Vitoria,21292,4911,15918
42122,Empate,21292,4911,15919
42123,Vitoria,21293,4911,15919
42124,Empate,21293,4911,15920
42125,Vitoria,21294,4911,15920
42126,Empate,21294,4911,15921
42127,Vitoria,21295,4911,15921
42128,Empate,21295,4911,15922
42129,Vitoria,21296,4911,15922
42130,Empate,21296,4911,15923
42131,Vitoria,21297,4911,15923
42132,Empate,21297,4911,15924
42133,Vitoria,21298,4911,15924
42134,Empate,21298,4911,15925
42135,Vitoria,21299,4911,15925
42136,Empate,21299,4911,15926
42137,Vitoria,21300,4911,15926
42138,Derrota,21300,4912,15926
42139,Vitoria,21301,4912,15926
42140,Empate,21301,4912,15927
42141,Vitoria,21302,4912,15927
42142,Vitoria,21303,4912,15927
42143,Vitoria,21304,4912,15927
42144,Derrota,21304,4913,15927
42145,Vitoria,21305,4913,15927
42146,Vitoria,21306,4913,15927
42147,Vitoria,21307,4913,15927
42148,Empate,21307,4913,15928
42149,Vitoria,21308,4913,15928
42150,Empate,21308,4913,15929
42151,Vitoria,21309,4913,15929
42152,Empate,21309,4913,15930
42153,Vitoria,21310,4913,15930
42154,Vitoria,21311,4913,15930
42155,Vitoria,21312,4913,15930
42156,Vitoria,21313,4913,15930
42157,Vitoria,21314,4913,15930
42158,Empate,21314,4913,15931
42159,Vitoria,21315,4913,15931
42160,Empate,21315,4913,15932
42161,Vitoria,21316,4913,15932
42162,Vitoria,21317,4913,15932
42163,Vitoria,21318,4913,15932
42164,Empate,21318,4913,15933
42165,Vitoria,21319,4913,15933
42166,Vitoria,21320,4913,15933
42167,Vitoria,21321,4913,15933
42168,Vitoria,21322,4913,15933
42169,Vitoria,21323,4913,15933
42170,Empate,21323,4913,15934
42171,Vitoria,21324,4913,15934
42172,Vitoria,21325,4913,15934
42173,Derrota,21325,4914,15934
42174,Empate,21325,4914,15935
42175,Vitoria,21326,4914,15935
42176,Empate,21326,4914,15936
42177,Vitoria,21327,4914,15936
42178,Derrota,21327,4915,15936
42179,Empate,21327,4915,15937
42180,Vitoria,21328,4915,15937
42181,Vitoria,21329,4915,15937
42182,Derrota,21329,4916,15937
42183,Vitoria,21330,4916,15937
42184,Empate,21330,4916,15938
42185,Vitoria,21331,4916,15938
42186,Derrota,21331,4917,15938
42187,Vitoria,21332,4917,15938
42188,Empate,21332,4917,15939
42189,Vitoria,21333,4917,15939
42190,Vitoria,21334,4917,15939
42191,Vitoria,21335,4917,15939
42192,Vitoria,21336,4917,15939
42193,Vitoria,21337,4917,15939
42194,Vitoria,21338,4917,15939
42195,Vitoria,21339,4917,15939
42196,Empate,21339,4917,15940
42197,Vitoria,21340,4917,15940
42198,Empate,21340,4917,15941
42199,Empate,21340,4917,15942
42200,Empate,21340,4917,15943
42201,Vitoria,21341,4917,15943
42202,Empate,21341,4917,15944
42203,Vitoria,21342,4917,15944
42204,Empate,21342,4917,15945
42205,Vitoria,21343,4917,15945
42206,Vitoria,21344,4917,15945
42207,Vitoria,21345,4917,15945
42208,Empate,21345,4917,15946
42209,Vitoria,21346,4917,15946
42210,Empate,21346,4917,15947
42211,Vitoria,21347,4917,15947
42212,Vitoria,21348,4917,15947
42213,Vitoria,21349,4917,15947
42214,Empate,21349,4917,15948
42215,Vitoria,21350,4917,15948
42216,Empate,21350,4917,15949
42217,Vitoria,21351,4917,15949
42218,Empate,21351,4917,15950
42219,Vitoria,21352,4917,15950
42220,Vitoria,21353,4917,15950
42221,Vitoria,21354,4917,15950
42222,Empate,21354,4917,15951
42223,Vitoria,21355,4917,15951
42224,Vitoria,21356,4917,15951
42225,Vitoria,21357,4917,15951
42226,Empate,21357,4917,15952
42227,Empate,21357,4917,15953
42228,Vitoria,21358,4917,15953
42229,Empate,21358,4917,15954
42230,Empate,21358,4917,15955
42231,Vitoria,21359,4917,15955
42232,Vitoria,21360,4917,15955
42233,Vitoria,21361,4917,15955
42234,Empate,21361,4917,15956
42235,Vitoria,21362,4917,15956
42236,Empate,21362,4917,15957
42237,Derrota,21362,4918,15957
42238,Empate,21362,4918,15958
42239,Vitoria,21363,4918,15958
42240,Derrota,21363,4919,15958
42241,Vitoria,21364,4919,15958
42242,Empate,21364,4919,15959
42243,Vitoria,21365,4919,15959
42244,Derrota,21365,4920,15959
42245,Vitoria,21366,4920,15959
42246,Empate,21366,4920,15960
42247,Vitoria,21367,4920,15960
42248,Derrota,21367,4921,15960
42249,Vitoria,21368,4921,15960
42250,Vitoria,21369,4921,15960
42251,Vitoria,21370,4921,15960
42252,Vitoria,21371,4921,15960
42253,Vitoria,21372,4921,15960
42254,Empate,21372,4921,15961
42255,Vitoria,21373,4921,15961
42256,Empate,21373,4921,15962
42257,Vitoria,21374,4921,15962
42258,Empate,21374,4921,15963
42259,Vitoria,21375,4921,15963
42260,Vitoria,21376,4921,15963
42261,Vitoria,21377,4921,15963
42262,Empate,21377,4921,15964
42263,Vitoria,21378,4921,15964
42264,Vitoria,21379,4921,15964
42265,Vitoria,21380,4921,15964
42266,Empate,21380,4921,15965
42267,Vitoria,21381,4921,15965
42268,Vitoria,21382,4921,15965
42269,Empate,21382,4921,15966
42270,Vitoria,21383,4921,15966
42271,Vitoria,21384,4921,15966
42272,Empate,21384,4921,15967
42273,Vitoria,21385,4921,15967
42274,Empate,21385,4921,15968
42275,Vitoria,21386,4921,15968
42276,Vitoria,21387,4921,15968
42277,Vitoria,21388,4921,15968
42278,Vitoria,21389,4921,15968
42279,Vitoria,21390,4921,15968
42280,Empate,21390,4921,15969
42281,Empate,21390,4921,15970
42282,Empate,21390,4921,15971
42283,Vitoria,21391,4921,15971
42284,Empate,21391,4921,15972
42285,Vitoria,21392,4921,15972
42286,Empate,21392,4921,15973
42287,Vitoria,21393,4921,15973
42288,Derrota,21393,4922,15973
42289,Vitoria,21394,4922,15973
42290,Vitoria,21395,4922,15973
42291,Vitoria,21396,4922,15973
42292,Derrota,21396,4923,15973
42293,Vitoria,21397,4923,15973
42294,Empate,21397,4923,15974
42295,Vitoria,21398,4923,15974
42296,Vitoria,21399,4923,15974
42297,Vitoria,21400,4923,15974
42298,Vitoria,21401,4923,15974
42299,Vitoria,21402,4923,15974
42300,Derrota,21402,4924,15974
42301,Vitoria,21403,4924,15974
42302,Empate,21403,4924,15975
42303,Vitoria,21404,4924,15975
42304,Empate,21404,4924,15976
42305,Vitoria,21405,4924,15976
42306,Vitoria,21406,4924,15976
42307,Vitoria,21407,4924,15976
42308,Empate,21407,4924,15977
42309,Vitoria,21408,4924,15977
42310,Empate,21408,4924,15978
42311,Vitoria,21409,4924,15978
42312,Empate,21409,4924,15979
42313,Vitoria,21410,4924,15979
42314,Empate,21410,4924,15980
42315,Vitoria,21411,4924,15980
42316,Vitoria,21412,4924,15980
42317,Vitoria,21413,4924,15980
42318,Empate,21413,4924,15981
42319,Vitoria,21414,4924,15981
42320,Vitoria,21415,4924,15981
42321,Vitoria,21416,4924,15981
42322,Empate,21416,4924,15982
42323,Vitoria,21417,4924,15982
42324,Empate,21417,4924,15983
42325,Vitoria,21418,4924,15983
42326,Vitoria,21419,4924,15983
42327,Vitoria,21420,4924,15983
42328,Vitoria,21421,4924,15983
42329,Vitoria,21422,4924,15983
42330,Empate,21422,4924,15984
42331,Derrota,21422,4925,15984
42332,Empate,21422,4925,15985
42333,Vitoria,21423,4925,15985
42334,Empate,21423,4925,15986
42335,Vitoria,21424,4925,15986
42336,Empate,21424,4925,15987
42337,Vitoria,21425,4925,15987
42338,Empate,21425,4925,15988
42339,Vitoria,21426,4925,15988
42340,Vitoria,21427,4925,15988
42341,Empate,21427,4925,15989
42342,Empate,21427,4925,15990
42343,Empate,21427,4925,15991
42344,Empate,21427,4925,15992
42345,Vitoria,21428,4925,15992
42346,Vitoria,21429,4925,15992
42347,Vitoria,21430,4925,15992
42348,Vitoria,21431,4925,15992
42349,Vitoria,21432,4925,15992
42350,Derrota,21432,4926,15992
42351,Vitoria,21433,4926,15992
42352,Empate,21433,4926,15993
42353,Vitoria,21434,4926,15993
42354,Empate,21434,4926,15994
42355,Vitoria,21435,4926,15994
42356,Empate,21435,4926,15995
