episodio,resultado,vitorias,derrotas,empates
19502,Empate,3912,1960,13630
19503,Vitoria,3913,1960,13630
19504,Empate,3913,1960,13631
19505,Vitoria,3914,1960,13631
19506,Empate,3914,1960,13632
19507,Vitoria,3915,1960,13632
19508,Empate,3915,1960,13633
19509,Vitoria,3916,1960,13633
19510,Empate,3916,1960,13634
19511,Vitoria,3917,1960,13634
19512,Empate,3917,1960,13635
19513,Empate,3917,1960,13636
19514,Empate,3917,1960,13637
19515,Empate,3917,1960,13638
19516,Empate,3917,1960,13639
19517,Vitoria,3918,1960,13639
19518,Empate,3918,1960,13640
19519,Empate,3918,1960,13641
19520,Empate,3918,1960,13642
19521,Vitoria,3919,1960,13642
19522,Empate,3919,1960,13643
19523,Vitoria,3920,1960,13643
19524,Empate,3920,1960,13644
19525,Vitoria,3921,1960,13644
19526,Empate,3921,1960,13645
19527,Empate,3921,1960,13646
19528,Empate,3921,1960,13647
19529,Vitoria,3922,1960,13647
19530,Empate,3922,1960,13648
19531,Vitoria,3923,1960,13648
19532,Empate,3923,1960,13649
19533,Vitoria,3924,1960,13649
19534,Derrota,3924,1961,13649
19535,Vitoria,3925,1961,13649
19536,Empate,3925,1961,13650
19537,Empate,3925,1961,13651
19538,Empate,3925,1961,13652
19539,Vitoria,3926,1961,13652
19540,Empate,3926,1961,13653
19541,Vitoria,3927,1961,13653
19542,Empate,3927,1961,13654
19543,Vitoria,3928,1961,13654
19544,Empate,3928,1961,13655
19545,Vitoria,3929,1961,13655
19546,Empate,3929,1961,13656
19547,Vitoria,3930,1961,13656
19548,Empate,3930,1961,13657
19549,Vitoria,3931,1961,13657
19550,Derrota,3931,1962,13657
19551,Vitoria,3932,1962,13657
19552,Empate,3932,1962,13658
19553,Vitoria,3933,1962,13658
19554,Empate,3933,1962,13659
19555,Vitoria,3934,1962,13659
19556,Empate,3934,1962,13660
19557,Vitoria,3935,1962,13660
19558,Empate,3935,1962,13661
19559,Derrota,3935,1963,13661
19560,Empate,3935,1963,13662
19561,Vitoria,3936,1963,13662
19562,Empate,3936,1963,13663
19563,Vitoria,3937,1963,13663
19564,Empate,3937,1963,13664
19565,Vitoria,3938,1963,13664
19566,Empate,3938,1963,13665
19567,Vitoria,3939,1963,13665
19568,Empate,3939,1963,13666
19569,Vitoria,3940,1963,13666
19570,Empate,3940,1963,13667
19571,Vitoria,3941,1963,13667
19572,Empate,3941,1963,13668
19573,Vitoria,3942,1963,13668
19574,Empate,3942,1963,13669
19575,Vitoria,3943,1963,13669
19576,Empate,3943,1963,13670
19577,Vitoria,3944,1963,13670
19578,Empate,3944,1963,13671
19579,Vitoria,3945,1963,13671
19580,Empate,3945,1963,13672
19581,Vitoria,3946,1963,13672
19582,Empate,3946,1963,13673
19583,Vitoria,3947,1963,13673
19584,Empate,3947,1963,13674
19585,Vitoria,3948,1963,13674
19586,Empate,3948,1963,13675
19587,Vitoria,3949,1963,13675
19588,Empate,3949,1963,13676
19589,Vitoria,3950,1963,13676
19590,Derrota,3950,1964,13676
19591,Vitoria,3951,1964,13676
19592,Empate,3951,1964,13677
19593,Vitoria,3952,1964,13677
19594,Empate,3952,1964,13678
19595,Vitoria,3953,1964,13678
19596,Derrota,3953,1965,13678
19597,Vitoria,3954,1965,13678
19598,Empate,3954,1965,13679
19599,Vitoria,3955,1965,13679
19600,Empate,3955,1965,13680
19601,Vitoria,3956,1965,13680
19602,Empate,3956,1965,13681
19603,Vitoria,3957,1965,13681
19604,Empate,3957,1965,13682
19605,Vitoria,3958,1965,13682
19606,Empate,3958,1965,13683
19607,Vitoria,3959,1965,13683
19608,Empate,3959,1965,13684
19609,Vitoria,3960,1965,13684
19610,Empate,3960,1965,13685
19611,Vitoria,3961,1965,13685
19612,Derrota,3961,1966,13685
19613,Vitoria,3962,1966,13685
19614,Empate,3962,1966,13686
19615,Vitoria,3963,1966,13686
19616,Empate,3963,1966,13687
19617,Vitoria,3964,1966,13687
19618,Empate,3964,1966,13688
19619,Empate,3964,1966,13689
19620,Empate,3964,1966,13690
19621,Vitoria,3965,1966,13690
19622,Empate,3965,1966,13691
19623,Vitoria,3966,1966,13691
19624,Empate,3966,1966,13692
19625,Vitoria,3967,1966,13692
19626,Empate,3967,1966,13693
19627,Vitoria,3968,1966,13693
19628,Empate,3968,1966,13694
19629,Empate,3968,1966,13695
19630,Empate,3968,1966,13696
19631,Vitoria,3969,1966,13696
19632,Empate,3969,1966,13697
19633,Vitoria,3970,1966,13697
19634,Empate,3970,1966,13698
19635,Vitoria,3971,1966,13698
19636,Empate,3971,1966,13699
19637,Vitoria,3972,1966,13699
19638,Empate,3972,1966,13700
19639,Empate,3972,1966,13701
19640,Empate,3972,1966,13702
19641,Empate,3972,1966,13703
19642,Empate,3972,1966,13704
19643,Vitoria,3973,1966,13704
19644,Empate,3973,1966,13705
19645,Empate,3973,1966,13706
19646,Empate,3973,1966,13707
19647,Vitoria,3974,1966,13707
19648,Empate,3974,1966,13708
19649,Vitoria,3975,1966,13708
19650,Empate,3975,1966,13709
19651,Vitoria,3976,1966,13709
19652,Empate,3976,1966,13710
19653,Vitoria,3977,1966,13710
19654,Empate,3977,1966,13711
19655,Vitoria,3978,1966,13711
19656,Empate,3978,1966,13712
19657,Vitoria,3979,1966,13712
19658,Empate,3979,1966,13713
19659,Vitoria,3980,1966,13713
19660,Empate,3980,1966,13714
19661,Vitoria,3981,1966,13714
19662,Derrota,3981,1967,13714
19663,Vitoria,3982,1967,13714
19664,Empate,3982,1967,13715
19665,Vitoria,3983,1967,13715
19666,Empate,3983,1967,13716
19667,Vitoria,3984,1967,13716
19668,Empate,3984,1967,13717
19669,Vitoria,3985,1967,13717
19670,Empate,3985,1967,13718
19671,Vitoria,3986,1967,13718
19672,Empate,3986,1967,13719
19673,Vitoria,3987,1967,13719
19674,Empate,3987,1967,13720
19675,Derrota,3987,1968,13720
19676,Empate,3987,1968,13721
19677,Vitoria,3988,1968,13721
19678,Empate,3988,1968,13722
19679,Vitoria,3989,1968,13722
19680,Empate,3989,1968,13723
19681,Vitoria,3990,1968,13723
19682,Empate,3990,1968,13724
19683,Vitoria,3991,1968,13724
19684,Empate,3991,1968,13725
19685,Vitoria,3992,1968,13725
19686,Empate,3992,1968,13726
19687,Vitoria,3993,1968,13726
19688,Empate,3993,1968,13727
19689,Vitoria,3994,1968,13727
19690,Empate,3994,1968,13728
19691,Vitoria,3995,1968,13728
19692,Empate,3995,1968,13729
19693,Vitoria,3996,1968,13729
19694,Empate,3996,1968,13730
19695,Vitoria,3997,1968,13730
19696,Empate,3997,1968,13731
19697,Vitoria,3998,1968,13731
19698,Empate,3998,1968,13732
19699,Vitoria,3999,1968,13732
19700,Empate,3999,1968,13733
19701,Vitoria,4000,1968,13733
19702,Empate,4000,1968,13734
19703,Vitoria,4001,1968,13734
19704,Empate,4001,1968,13735
19705,Vitoria,4002,1968,13735
19706,Empate,4002,1968,13736
19707,Vitoria,4003,1968,13736
19708,Empate,4003,1968,13737
19709,Vitoria,4004,1968,13737
19710,Empate,4004,1968,13738
19711,Vitoria,4005,1968,13738
19712,Empate,4005,1968,13739
19713,Empate,4005,1968,13740
19714,Empate,4005,1968,13741
19715,Vitoria,4006,1968,13741
19716,Empate,4006,1968,13742
19717,Vitoria,4007,1968,13742
19718,Empate,4007,1968,13743
19719,Vitoria,4008,1968,13743
19720,Empate,4008,1968,13744
19721,Vitoria,4009,1968,13744
19722,Empate,4009,1968,13745
19723,Vitoria,4010,1968,13745
19724,Empate,4010,1968,13746
19725,Derrota,4010,1969,13746
19726,Empate,4010,1969,13747
19727,Vitoria,4011,1969,13747
19728,Empate,4011,1969,13748
19729,Vitoria,4012,1969,13748
19730,Empate,4012,1969,13749
19731,Vitoria,4013,1969,13749
19732,Empate,4013,1969,13750
19733,Vitoria,4014,1969,13750
19734,Empate,4014,1969,13751
19735,Derrota,4014,1970,13751
19736,Empate,4014,1970,13752
19737,Vitoria,4015,1970,13752
19738,Empate,4015,1970,13753
19739,Derrota,4015,1971,13753
19740,Empate,4015,1971,13754
19741,Vitoria,4016,1971,13754
19742,Empate,4016,1971,13755
19743,Vitoria,4017,1971,13755
19744,Empate,4017,1971,13756
19745,Vitoria,4018,1971,13756
19746,Empate,4018,1971,13757
19747,Vitoria,4019,1971,13757
19748,Empate,4019,1971,13758
19749,Vitoria,4020,1971,13758
19750,Empate,4020,1971,13759
19751,Vitoria,4021,1971,13759
19752,Derrota,4021,1972,13759
19753,Vitoria,4022,1972,13759
19754,Empate,4022,1972,13760
19755,Vitoria,4023,1972,13760
19756,Empate,4023,1972,13761
19757,Vitoria,4024,1972,13761
19758,Derrota,4024,1973,13761
19759,Vitoria,4025,1973,13761
19760,Empate,4025,1973,13762
19761,Vitoria,4026,1973,13762
19762,Empate,4026,1973,13763
19763,Vitoria,4027,1973,13763
19764,Empate,4027,1973,13764
19765,Vitoria,4028,1973,13764
19766,Empate,4028,1973,13765
19767,Vitoria,4029,1973,13765
19768,Empate,4029,1973,13766
19769,Vitoria,4030,1973,13766
19770,Empate,4030,1973,13767
19771,Vitoria,4031,1973,13767
19772,Empate,4031,1973,13768
19773,Vitoria,4032,1973,13768
19774,Empate,4032,1973,13769
19775,Vitoria,4033,1973,13769
19776,Derrota,4033,1974,13769
19777,Vitoria,4034,1974,13769
19778,Derrota,4034,1975,13769
19779,Vitoria,4035,1975,13769
19780,Empate,4035,1975,13770
19781,Vitoria,4036,1975,13770
19782,Empate,4036,1975,13771
19783,Vitoria,4037,1975,13771
19784,Empate,4037,1975,13772
19785,Vitoria,4038,1975,13772
19786,Empate,4038,1975,13773
19787,Derrota,4038,1976,13773
19788,Empate,4038,1976,13774
19789,Vitoria,4039,1976,13774
19790,Empate,4039,1976,13775
19791,Vitoria,4040,1976,13775
19792,Empate,4040,1976,13776
19793,Vitoria,4041,1976,13776
19794,Derrota,4041,1977,13776
19795,Vitoria,4042,1977,13776
19796,Empate,4042,1977,13777
19797,Vitoria,4043,1977,13777
19798,Empate,4043,1977,13778
19799,Vitoria,4044,1977,13778
19800,Empate,4044,1977,13779
19801,Vitoria,4045,1977,13779
19802,Empate,4045,1977,13780
19803,Vitoria,4046,1977,13780
19804,Empate,4046,1977,13781
19805,Vitoria,4047,1977,13781
19806,Empate,4047,1977,13782
19807,Vitoria,4048,1977,13782
19808,Derrota,4048,1978,13782
19809,Vitoria,4049,1978,13782
19810,Empate,4049,1978,13783
19811,Vitoria,4050,1978,13783
19812,Derrota,4050,1979,13783
19813,Vitoria,4051,1979,13783
19814,Empate,4051,1979,13784
19815,Vitoria,4052,1979,13784
19816,Empate,4052,1979,13785
19817,Vitoria,4053,1979,13785
19818,Empate,4053,1979,13786
19819,Vitoria,4054,1979,13786
19820,Empate,4054,1979,13787
19821,Vitoria,4055,1979,13787
19822,Derrota,4055,1980,13787
19823,Vitoria,4056,1980,13787
19824,Empate,4056,1980,13788
19825,Vitoria,4057,1980,13788
19826,Empate,4057,1980,13789
19827,Empate,4057,1980,13790
19828,Empate,4057,1980,13791
19829,Vitoria,4058,1980,13791
19830,Empate,4058,1980,13792
19831,Empate,4058,1980,13793
19832,Empate,4058,1980,13794
19833,Vitoria,4059,1980,13794
19834,Empate,4059,1980,13795
19835,Vitoria,4060,1980,13795
19836,Empate,4060,1980,13796
19837,Empate,4060,1980,13797
19838,Empate,4060,1980,13798
19839,Vitoria,4061,1980,13798
19840,Empate,4061,1980,13799
19841,Vitoria,4062,1980,13799
19842,Empate,4062,1980,13800
19843,Derrota,4062,1981,13800
19844,Empate,4062,1981,13801
19845,Vitoria,4063,1981,13801
19846,Empate,4063,1981,13802
19847,Derrota,4063,1982,13802
19848,Empate,4063,1982,13803
19849,Derrota,4063,1983,13803
19850,Empate,4063,1983,13804
19851,Empate,4063,1983,13805
19852,Derrota,4063,1984,13805
19853,Derrota,4063,1985,13805
19854,Empate,4063,1985,13806
19855,Derrota,4063,1986,13806
19856,Empate,4063,1986,13807
19857,Vitoria,4064,1986,13807
19858,Empate,4064,1986,13808
19859,Vitoria,4065,1986,13808
19860,Empate,4065,1986,13809
19861,Vitoria,4066,1986,13809
19862,Empate,4066,1986,13810
19863,Vitoria,4067,1986,13810
19864,Empate,4067,1986,13811
19865,Vitoria,4068,1986,13811
19866,Derrota,4068,1987,13811
19867,Vitoria,4069,1987,13811
19868,Empate,4069,1987,13812
19869,Vitoria,4070,1987,13812
19870,Empate,4070,1987,13813
19871,Vitoria,4071,1987,13813
19872,Empate,4071,1987,13814
19873,Vitoria,4072,1987,13814
19874,Empate,4072,1987,13815
19875,Vitoria,4073,1987,13815
19876,Empate,4073,1987,13816
19877,Vitoria,4074,1987,13816
19878,Empate,4074,1987,13817
19879,Vitoria,4075,1987,13817
19880,Empate,4075,1987,13818
19881,Vitoria,4076,1987,13818
19882,Empate,4076,1987,13819
19883,Vitoria,4077,1987,13819
19884,Empate,4077,1987,13820
19885,Vitoria,4078,1987,13820
19886,Empate,4078,1987,13821
19887,Vitoria,4079,1987,13821
19888,Empate,4079,1987,13822
19889,Vitoria,4080,1987,13822
19890,Empate,4080,1987,13823
19891,Vitoria,4081,1987,13823
19892,Empate,4081,1987,13824
19893,Vitoria,4082,1987,13824
19894,Empate,4082,1987,13825
19895,Vitoria,4083,1987,13825
19896,Derrota,4083,1988,13825
19897,Empate,4083,1988,13826
19898,Empate,4083,1988,13827
19899,Vitoria,4084,1988,13827
19900,Empate,4084,1988,13828
19901,Vitoria,4085,1988,13828
19902,Empate,4085,1988,13829
19903,Vitoria,4086,1988,13829
19904,Empate,4086,1988,13830
19905,Vitoria,4087,1988,13830
19906,Empate,4087,1988,13831
19907,Vitoria,4088,1988,13831
19908,Empate,4088,1988,13832
19909,Vitoria,4089,1988,13832
19910,Empate,4089,1988,13833
19911,Vitoria,4090,1988,13833
19912,Empate,4090,1988,13834
19913,Vitoria,4091,1988,13834
19914,Derrota,4091,1989,13834
19915,Vitoria,4092,1989,13834
19916,Empate,4092,1989,13835
19917,Vitoria,4093,1989,13835
19918,Empate,4093,1989,13836
19919,Vitoria,4094,1989,13836
19920,Empate,4094,1989,13837
19921,Vitoria,4095,1989,13837
19922,Empate,4095,1989,13838
19923,Vitoria,4096,1989,13838
19924,Empate,4096,1989,13839
19925,Vitoria,4097,1989,13839
19926,Empate,4097,1989,13840
19927,Vitoria,4098,1989,13840
19928,Empate,4098,1989,13841
19929,Vitoria,4099,1989,13841
19930,Empate,4099,1989,13842
19931,Vitoria,4100,1989,13842
19932,Empate,4100,1989,13843
19933,Vitoria,4101,1989,13843
19934,Empate,4101,1989,13844
19935,Vitoria,4102,1989,13844
19936,Empate,4102,1989,13845
19937,Vitoria,4103,1989,13845
19938,Empate,4103,1989,13846
19939,Vitoria,4104,1989,13846
19940,Empate,4104,1989,13847
19941,Empate,4104,1989,13848
19942,Empate,4104,1989,13849
19943,Vitoria,4105,1989,13849
19944,Empate,4105,1989,13850
19945,Vitoria,4106,1989,13850
19946,Empate,4106,1989,13851
19947,Vitoria,4107,1989,13851
19948,Empate,4107,1989,13852
19949,Vitoria,4108,1989,13852
19950,Empate,4108,1989,13853
19951,Vitoria,4109,1989,13853
19952,Empate,4109,1989,13854
19953,Vitoria,4110,1989,13854
19954,Empate,4110,1989,13855
19955,Vitoria,4111,1989,13855
19956,Derrota,4111,1990,13855
19957,Vitoria,4112,1990,13855
19958,Empate,4112,1990,13856
19959,Vitoria,4113,1990,13856
19960,Empate,4113,1990,13857
19961,Vitoria,4114,1990,13857
19962,Derrota,4114,1991,13857
19963,Derrota,4114,1992,13857
19964,Empate,4114,1992,13858
19965,Vitoria,4115,1992,13858
19966,Empate,4115,1992,13859
19967,Vitoria,4116,1992,13859
19968,Empate,4116,1992,13860
19969,Empate,4116,1992,13861
19970,Empate,4116,1992,13862
19971,Vitoria,4117,1992,13862
19972,Empate,4117,1992,13863
19973,Vitoria,4118,1992,13863
19974,Empate,4118,1992,13864
19975,Vitoria,4119,1992,13864
19976,Empate,4119,1992,13865
19977,Vitoria,4120,1992,13865
19978,Empate,4120,1992,13866
19979,Vitoria,4121,1992,13866
19980,Empate,4121,1992,13867
19981,Vitoria,4122,1992,13867
19982,Empate,4122,1992,13868
19983,Vitoria,4123,1992,13868
19984,Empate,4123,1992,13869
19985,Vitoria,4124,1992,13869
19986,Empate,4124,1992,13870
19987,Vitoria,4125,1992,13870
19988,Empate,4125,1992,13871
19989,Vitoria,4126,1992,13871
19990,Empate,4126,1992,13872
19991,Vitoria,4127,1992,13872
19992,Empate,4127,1992,13873
19993,Vitoria,4128,1992,13873
19994,Empate,4128,1992,13874
19995,Derrota,4128,1993,13874
19996,Empate,4128,1993,13875
19997,Vitoria,4129,1993,13875
19998,Empate,4129,1993,13876
19999,Vitoria,4130,1993,13876
20000,Empate,4130,1993,13877
20001,Vitoria,4131,1993,13877
20002,Empate,4131,1993,13878
20003,Vitoria,4132,1993,13878
20004,Empate,4132,1993,13879
20005,Vitoria,4133,1993,13879
20006,Empate,4133,1993,13880
20007,Vitoria,4134,1993,13880
20008,Empate,4134,1993,13881
20009,Empate,4134,1993,13882
20010,Empate,4134,1993,13883
20011,Vitoria,4135,1993,13883
20012,Empate,4135,1993,13884
20013,Vitoria,4136,1993,13884
20014,Empate,4136,1993,13885
20015,Vitoria,4137,1993,13885
20016,Empate,4137,1993,13886
20017,Vitoria,4138,1993,13886
20018,Empate,4138,1993,13887
20019,Vitoria,4139,1993,13887
20020,Empate,4139,1993,13888
20021,Vitoria,4140,1993,13888
20022,Empate,4140,1993,13889
20023,Vitoria,4141,1993,13889
20024,Empate,4141,1993,13890
20025,Vitoria,4142,1993,13890
20026,Empate,4142,1993,13891
20027,Vitoria,4143,1993,13891
20028,Empate,4143,1993,13892
20029,Vitoria,4144,1993,13892
20030,Empate,4144,1993,13893
20031,Derrota,4144,1994,13893
20032,Empate,4144,1994,13894
20033,Vitoria,4145,1994,13894
20034,Empate,4145,1994,13895
20035,Vitoria,4146,1994,13895
20036,Empate,4146,1994,13896
20037,Vitoria,4147,1994,13896
20038,Empate,4147,1994,13897
20039,Vitoria,4148,1994,13897
20040,Empate,4148,1994,13898
20041,Vitoria,4149,1994,13898
20042,Empate,4149,1994,13899
20043,Vitoria,4150,1994,13899
20044,Empate,4150,1994,13900
20045,Vitoria,4151,1994,13900
20046,Empate,4151,1994,13901
20047,Vitoria,4152,1994,13901
20048,Empate,4152,1994,13902
20049,Vitoria,4153,1994,13902
20050,Empate,4153,1994,13903
20051,Vitoria,4154,1994,13903
20052,Empate,4154,1994,13904
20053,Vitoria,4155,1994,13904
20054,Empate,4155,1994,13905
20055,Vitoria,4156,1994,13905
20056,Empate,4156,1994,13906
20057,Vitoria,4157,1994,13906
20058,Empate,4157,1994,13907
20059,Derrota,4157,1995,13907
20060,Empate,4157,1995,13908
20061,Vitoria,4158,1995,13908
20062,Empate,4158,1995,13909
20063,Empate,4158,1995,13910
20064,Empate,4158,1995,13911
20065,Derrota,4158,1996,13911
20066,Empate,4158,1996,13912
20067,Vitoria,4159,1996,13912
20068,Empate,4159,1996,13913
20069,Derrota,4159,1997,13913
20070,Empate,4159,1997,13914
20071,Vitoria,4160,1997,13914
20072,Empate,4160,1997,13915
20073,Vitoria,4161,1997,13915
20074,Derrota,4161,1998,13915
20075,Empate,4161,1998,13916
20076,Empate,4161,1998,13917
20077,Vitoria,4162,1998,13917
20078,Empate,4162,1998,13918
20079,Vitoria,4163,1998,13918
20080,Empate,4163,1998,13919
20081,Vitoria,4164,1998,13919
20082,Empate,4164,1998,13920
20083,Derrota,4164,1999,13920
20084,Empate,4164,1999,13921
20085,Vitoria,4165,1999,13921
20086,Empate,4165,1999,13922
20087,Vitoria,4166,1999,13922
20088,Empate,4166,1999,13923
20089,Vitoria,4167,1999,13923
20090,Empate,4167,1999,13924
20091,Vitoria,4168,1999,13924
20092,Empate,4168,1999,13925
20093,Derrota,4168,2000,13925
20094,Empate,4168,2000,13926
20095,Vitoria,4169,2000,13926
20096,Empate,4169,2000,13927
20097,Vitoria,4170,2000,13927
20098,Empate,4170,2000,13928
20099,Vitoria,4171,2000,13928
20100,Empate,4171,2000,13929
20101,Vitoria,4172,2000,13929
20102,Empate,4172,2000,13930
20103,Vitoria,4173,2000,13930
20104,Empate,4173,2000,13931
20105,Vitoria,4174,2000,13931
20106,Empate,4174,2000,13932
20107,Empate,4174,2000,13933
20108,Empate,4174,2000,13934
20109,Vitoria,4175,2000,13934
20110,Empate,4175,2000,13935
20111,Vitoria,4176,2000,13935
20112,Empate,4176,2000,13936
20113,Vitoria,4177,2000,13936
20114,Empate,4177,2000,13937
20115,Vitoria,4178,2000,13937
20116,Empate,4178,2000,13938
20117,Vitoria,4179,2000,13938
20118,Empate,4179,2000,13939
20119,Vitoria,4180,2000,13939
20120,Empate,4180,2000,13940
20121,Empate,4180,2000,13941
20122,Empate,4180,2000,13942
20123,Vitoria,4181,2000,13942
20124,Empate,4181,2000,13943
20125,Vitoria,4182,2000,13943
20126,Empate,4182,2000,13944
20127,Vitoria,4183,2000,13944
20128,Empate,4183,2000,13945
20129,Vitoria,4184,2000,13945
20130,Empate,4184,2000,13946
20131,Vitoria,4185,2000,13946
20132,Empate,4185,2000,13947
20133,Vitoria,4186,2000,13947
20134,Derrota,4186,2001,13947
20135,Vitoria,4187,2001,13947
20136,Empate,4187,2001,13948
20137,Vitoria,4188,2001,13948
20138,Empate,4188,2001,13949
20139,Derrota,4188,2002,13949
20140,Empate,4188,2002,13950
20141,Vitoria,4189,2002,13950
20142,Empate,4189,2002,13951
20143,Vitoria,4190,2002,13951
20144,Empate,4190,2002,13952
20145,Vitoria,4191,2002,13952
20146,Empate,4191,2002,13953
20147,Empate,4191,2002,13954
20148,Empate,4191,2002,13955
20149,Derrota,4191,2003,13955
20150,Empate,4191,2003,13956
20151,Vitoria,4192,2003,13956
20152,Empate,4192,2003,13957
20153,Vitoria,4193,2003,13957
20154,Empate,4193,2003,13958
20155,Vitoria,4194,2003,13958
20156,Empate,4194,2003,13959
20157,Vitoria,4195,2003,13959
20158,Empate,4195,2003,13960
20159,Vitoria,4196,2003,13960
20160,Empate,4196,2003,13961
20161,Vitoria,4197,2003,13961
20162,Empate,4197,2003,13962
20163,Vitoria,4198,2003,13962
20164,Empate,4198,2003,13963
20165,Vitoria,4199,2003,13963
20166,Empate,4199,2003,13964
20167,Empate,4199,2003,13965
20168,Empate,4199,2003,13966
20169,Vitoria,4200,2003,13966
20170,Empate,4200,2003,13967
20171,Vitoria,4201,2003,13967
20172,Empate,4201,2003,13968
20173,Vitoria,4202,2003,13968
20174,Empate,4202,2003,13969
20175,Vitoria,4203,2003,13969
20176,Empate,4203,2003,13970
20177,Vitoria,4204,2003,13970
20178,Empate,4204,2003,13971
20179,Vitoria,4205,2003,13971
20180,Empate,4205,2003,13972
20181,Vitoria,4206,2003,13972
20182,Empate,4206,2003,13973
20183,Vitoria,4207,2003,13973
20184,Empate,4207,2003,13974
20185,Vitoria,4208,2003,13974
20186,Empate,4208,2003,13975
20187,Vitoria,4209,2003,13975
20188,Empate,4209,2003,13976
20189,Derrota,4209,2004,13976
20190,Empate,4209,2004,13977
20191,Derrota,4209,2005,13977
20192,Empate,4209,2005,13978
20193,Vitoria,4210,2005,13978
20194,Empate,4210,2005,13979
20195,Vitoria,4211,2005,13979
20196,Empate,4211,2005,13980
20197,Vitoria,4212,2005,13980
20198,Empate,4212,2005,13981
20199,Vitoria,4213,2005,13981
20200,Empate,4213,2005,13982
20201,Vitoria,4214,2005,13982
20202,Empate,4214,2005,13983
20203,Vitoria,4215,2005,13983
20204,Empate,4215,2005,13984
20205,Vitoria,4216,2005,13984
20206,Derrota,4216,2006,13984
20207,Vitoria,4217,2006,13984
20208,Empate,4217,2006,13985
20209,Vitoria,4218,2006,13985
20210,Empate,4218,2006,13986
20211,Vitoria,4219,2006,13986
20212,Empate,4219,2006,13987
20213,Vitoria,4220,2006,13987
20214,Empate,4220,2006,13988
20215,Vitoria,4221,2006,13988
20216,Empate,4221,2006,13989
20217,Vitoria,4222,2006,13989
20218,Empate,4222,2006,13990
20219,Vitoria,4223,2006,13990
20220,Empate,4223,2006,13991
20221,Vitoria,4224,2006,13991
20222,Empate,4224,2006,13992
20223,Vitoria,4225,2006,13992
20224,Empate,4225,2006,13993
20225,Vitoria,4226,2006,13993
20226,Empate,4226,2006,13994
20227,Vitoria,4227,2006,13994
20228,Empate,4227,2006,13995
20229,Vitoria,4228,2006,13995
20230,Empate,4228,2006,13996
20231,Vitoria,4229,2006,13996
20232,Empate,4229,2006,13997
20233,Empate,4229,2006,13998
20234,Empate,4229,2006,13999
20235,Vitoria,4230,2006,13999
20236,Empate,4230,2006,14000
20237,Vitoria,4231,2006,14000
20238,Empate,4231,2006,14001
20239,Vitoria,4232,2006,14001
20240,Empate,4232,2006,14002
20241,Vitoria,4233,2006,14002
20242,Empate,4233,2006,14003
20243,Vitoria,4234,2006,14003
20244,Empate,4234,2006,14004
20245,Vitoria,4235,2006,14004
20246,Empate,4235,2006,14005
20247,Vitoria,4236,2006,14005
20248,Empate,4236,2006,14006
20249,Vitoria,4237,2006,14006
20250,Empate,4237,2006,14007
20251,Vitoria,4238,2006,14007
20252,Empate,4238,2006,14008
20253,Vitoria,4239,2006,14008
20254,Empate,4239,2006,14009
20255,Vitoria,4240,2006,14009
20256,Empate,4240,2006,14010
20257,Vitoria,4241,2006,14010
20258,Empate,4241,2006,14011
20259,Vitoria,4242,2006,14011
20260,Derrota,4242,2007,14011
20261,Vitoria,4243,2007,14011
20262,Empate,4243,2007,14012
20263,Derrota,4243,2008,14012
20264,Empate,4243,2008,14013
20265,Vitoria,4244,2008,14013
20266,Empate,4244,2008,14014
20267,Vitoria,4245,2008,14014
20268,Empate,4245,2008,14015
20269,Vitoria,4246,2008,14015
20270,Empate,4246,2008,14016
20271,Vitoria,4247,2008,14016
20272,Empate,4247,2008,14017
20273,Vitoria,4248,2008,14017
20274,Derrota,4248,2009,14017
20275,Vitoria,4249,2009,14017
20276,Empate,4249,2009,14018
20277,Empate,4249,2009,14019
20278,Derrota,4249,2010,14019
20279,Vitoria,4250,2010,14019
20280,Empate,4250,2010,14020
20281,Empate,4250,2010,14021
20282,Empate,4250,2010,14022
20283,Vitoria,4251,2010,14022
20284,Empate,4251,2010,14023
20285,Vitoria,4252,2010,14023
20286,Empate,4252,2010,14024
20287,Vitoria,4253,2010,14024
20288,Empate,4253,2010,14025
20289,Vitoria,4254,2010,14025
20290,Empate,4254,2010,14026
20291,Vitoria,4255,2010,14026
20292,Empate,4255,2010,14027
20293,Vitoria,4256,2010,14027
20294,Empate,4256,2010,14028
20295,Vitoria,4257,2010,14028
20296,Derrota,4257,2011,14028
20297,Vitoria,4258,2011,14028
20298,Empate,4258,2011,14029
20299,Empate,4258,2011,14030
20300,Empate,4258,2011,14031
20301,Derrota,4258,2012,14031
20302,Empate,4258,2012,14032
20303,Vitoria,4259,2012,14032
20304,Empate,4259,2012,14033
20305,Vitoria,4260,2012,14033
20306,Empate,4260,2012,14034
20307,Vitoria,4261,2012,14034
20308,Empate,4261,2012,14035
20309,Derrota,4261,2013,14035
20310,Empate,4261,2013,14036
20311,Vitoria,4262,2013,14036
20312,Empate,4262,2013,14037
20313,Vitoria,4263,2013,14037
20314,Derrota,4263,2014,14037
20315,Vitoria,4264,2014,14037
20316,Empate,4264,2014,14038
20317,Vitoria,4265,2014,14038
20318,Empate,4265,2014,14039
20319,Vitoria,4266,2014,14039
20320,Empate,4266,2014,14040
20321,Vitoria,4267,2014,14040
20322,Empate,4267,2014,14041
20323,Empate,4267,2014,14042
20324,Empate,4267,2014,14043
20325,Vitoria,4268,2014,14043
20326,Empate,4268,2014,14044
